"IBRC_Geo_ID","State","District Name","Year","Total Population","White Alone","Black Alone","American Indian or Alaskan Native","Asian Alone","Hawaiian or Pacific Islander Alone","Two or More Races","Not Hispanic","Hispanic"
"6500070                            ","IA","North Iowa Area Council of Governments","2018","122590.0","117270.0","1962.0","459.0","1099.0","121.0","1679.0","116762.0","5828.0"
"6500070                            ","IA","North Iowa Area Council of Governments","2019","121926.0","116444.0","2016.0","474.0","1124.0","129.0","1739.0","115840.0","6086.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1990","139456.0","138411.0","133.0","109.0","803.0","","","139018.0","438.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1991","140048.0","138948.0","139.0","104.0","857.0","","","139531.0","517.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1992","140841.0","139672.0","140.0","107.0","922.0","","","140227.0","614.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1993","141470.0","140228.0","151.0","102.0","989.0","","","140725.0","745.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1994","141645.0","140350.0","157.0","100.0","1038.0","","","140715.0","930.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1995","141197.0","139844.0","156.0","105.0","1092.0","","","139998.0","1199.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1996","141094.0","139643.0","177.0","115.0","1159.0","","","139578.0","1516.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1997","141671.0","140149.0","190.0","117.0","1215.0","","","139760.0","1911.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1998","141635.0","140082.0","210.0","114.0","1229.0","","","139149.0","2486.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","1999","141150.0","139471.0","223.0","118.0","1338.0","","","137809.0","3341.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2000","140720.0","138053.0","338.0","258.0","1456.0","33.0","582.0","136033.0","4687.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2001","140464.0","137693.0","423.0","257.0","1470.0","39.0","582.0","135072.0","5392.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2002","139922.0","136989.0","480.0","292.0","1503.0","53.0","605.0","133912.0","6010.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2003","139607.0","136528.0","533.0","316.0","1534.0","66.0","630.0","133087.0","6520.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2004","139438.0","136145.0","594.0","359.0","1553.0","77.0","710.0","132457.0","6981.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2005","139389.0","135898.0","735.0","348.0","1532.0","89.0","787.0","131715.0","7674.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2006","139363.0","135646.0","793.0","374.0","1583.0","98.0","869.0","131183.0","8180.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2007","138858.0","134975.0","869.0","404.0","1577.0","119.0","914.0","130189.0","8669.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2008","139034.0","134929.0","999.0","421.0","1617.0","122.0","946.0","129763.0","9271.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2009","139314.0","135004.0","1061.0","465.0","1679.0","138.0","967.0","129370.0","9944.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2010","139522.0","134860.0","1115.0","483.0","1887.0","168.0","1009.0","129027.0","10495.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2011","139452.0","134344.0","1166.0","521.0","2043.0","240.0","1138.0","128625.0","10827.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2012","139647.0","134121.0","1202.0","566.0","2273.0","242.0","1243.0","128534.0","11113.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2013","139488.0","133535.0","1280.0","614.0","2476.0","277.0","1306.0","127960.0","11528.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2014","139482.0","132980.0","1420.0","670.0","2716.0","314.0","1382.0","127693.0","11789.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2015","139305.0","132660.0","1488.0","698.0","2700.0","323.0","1436.0","127342.0","11963.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2016","139089.0","132137.0","1580.0","723.0","2771.0","369.0","1509.0","126884.0","12205.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2017","138261.0","130987.0","1715.0","751.0","2850.0","415.0","1543.0","125804.0","12457.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2018","137676.0","130322.0","1780.0","727.0","2864.0","408.0","1575.0","124937.0","12739.0"
"6500071                            ","IA","Northwest Iowa Planning and Development Commission","2019","137309.0","129730.0","1833.0","760.0","2895.0","432.0","1659.0","124398.0","12911.0"
"6500072                            ","IA","Region 6 Resource Partners","1990","93871.0","91863.0","492.0","947.0","569.0","","","93296.0","575.0"
"6500072                            ","IA","Region 6 Resource Partners","1991","93610.0","91580.0","496.0","966.0","568.0","","","92919.0","691.0"
"6500072                            ","IA","Region 6 Resource Partners","1992","93301.0","91255.0","488.0","987.0","571.0","","","92506.0","795.0"
"6500072                            ","IA","Region 6 Resource Partners","1993","93528.0","91439.0","488.0","1020.0","581.0","","","92529.0","999.0"
"6500072                            ","IA","Region 6 Resource Partners","1994","94372.0","92149.0","531.0","1093.0","599.0","","","93138.0","1234.0"
"6500072                            ","IA","Region 6 Resource Partners","1995","95030.0","92722.0","557.0","1119.0","632.0","","","93474.0","1556.0"
"6500072                            ","IA","Region 6 Resource Partners","1996","95054.0","92698.0","595.0","1127.0","634.0","","","93138.0","1916.0"
"6500072                            ","IA","Region 6 Resource Partners","1997","95162.0","92719.0","609.0","1197.0","637.0","","","92769.0","2393.0"
"6500072                            ","IA","Region 6 Resource Partners","1998","95034.0","92539.0","640.0","1232.0","623.0","","","92071.0","2963.0"
"6500072                            ","IA","Region 6 Resource Partners","1999","95015.0","92444.0","666.0","1278.0","627.0","","","91208.0","3807.0"
"6500072                            ","IA","Region 6 Resource Partners","2000","95150.0","91741.0","697.0","1358.0","648.0","52.0","654.0","90234.0","4916.0"
"6500072                            ","IA","Region 6 Resource Partners","2001","95135.0","91545.0","757.0","1410.0","683.0","58.0","682.0","89724.0","5411.0"
"6500072                            ","IA","Region 6 Resource Partners","2002","94731.0","90969.0","797.0","1447.0","686.0","67.0","765.0","89030.0","5701.0"
"6500072                            ","IA","Region 6 Resource Partners","2003","94814.0","90860.0","869.0","1485.0","698.0","66.0","836.0","88603.0","6211.0"
"6500072                            ","IA","Region 6 Resource Partners","2004","95148.0","90886.0","913.0","1580.0","764.0","76.0","929.0","88341.0","6807.0"
"6500072                            ","IA","Region 6 Resource Partners","2005","94819.0","90472.0","965.0","1592.0","734.0","76.0","980.0","87661.0","7158.0"
"6500072                            ","IA","Region 6 Resource Partners","2006","94696.0","90159.0","1011.0","1623.0","775.0","81.0","1047.0","87124.0","7572.0"
"6500072                            ","IA","Region 6 Resource Partners","2007","94868.0","90106.0","1062.0","1675.0","805.0","83.0","1137.0","86753.0","8115.0"
"6500072                            ","IA","Region 6 Resource Partners","2008","94852.0","89875.0","1141.0","1740.0","806.0","90.0","1200.0","86260.0","8592.0"
"6500072                            ","IA","Region 6 Resource Partners","2009","94606.0","89333.0","1234.0","1801.0","873.0","96.0","1269.0","85531.0","9075.0"
"6500072                            ","IA","Region 6 Resource Partners","2010","94909.0","89432.0","1284.0","1765.0","988.0","105.0","1335.0","85352.0","9557.0"
"6500072                            ","IA","Region 6 Resource Partners","2011","94898.0","89019.0","1306.0","1764.0","1297.0","108.0","1404.0","85079.0","9819.0"
"6500072                            ","IA","Region 6 Resource Partners","2012","94620.0","88210.0","1380.0","1823.0","1571.0","109.0","1527.0","84489.0","10131.0"
"6500072                            ","IA","Region 6 Resource Partners","2013","94419.0","87793.0","1393.0","1828.0","1730.0","115.0","1560.0","83931.0","10488.0"
"6500072                            ","IA","Region 6 Resource Partners","2014","93971.0","87087.0","1397.0","1901.0","1858.0","119.0","1609.0","83175.0","10796.0"
"6500072                            ","IA","Region 6 Resource Partners","2015","93180.0","86294.0","1397.0","1904.0","1849.0","114.0","1622.0","82097.0","11083.0"
"6500072                            ","IA","Region 6 Resource Partners","2016","92802.0","85658.0","1499.0","1952.0","1895.0","119.0","1679.0","81303.0","11499.0"
